time,SSD_sum [h],GLO_real_daysum_kWh [kW h m-2],lat,lon
2020-05-03T00:00+00:00,10.3,6.214,48.224236,16.350174
2020-05-04T00:00+00:00,10.8,6.961,48.224236,16.350174
2020-05-05T00:00+00:00,7.8,5.808,48.224236,16.350174
2020-05-06T00:00+00:00,10.8,6.834,48.224236,16.350174
2020-05-07T00:00+00:00,13.0,7.134,48.224236,16.350174
2020-05-08T00:00+00:00,12.8,7.438,48.224236,16.350174
2020-05-09T00:00+00:00,11.3,7.169,48.224236,16.350174
2020-05-10T00:00+00:00,7.0,5.426,48.224236,16.350174
2020-05-11T00:00+00:00,5.0,4.757,48.224236,16.350174
2020-05-12T00:00+00:00,10.0,6.633,48.224236,16.350174
2020-05-13T00:00+00:00,3.5,4.786,48.224236,16.350174
2020-05-14T00:00+00:00,2.8,4.421,48.224236,16.350174
2020-05-15T00:00+00:00,4.8,3.827,48.224236,16.350174
2020-05-16T00:00+00:00,10.0,6.754,48.224236,16.350174
2020-05-17T00:00+00:00,10.0,6.014,48.224236,16.350174
2020-05-18T00:00+00:00,12.0,7.027,48.224236,16.350174
2020-05-19T00:00+00:00,8.3,5.444,48.224236,16.350174
2020-05-20T00:00+00:00,12.8,7.152,48.224236,16.350174
2020-05-21T00:00+00:00,13.0,7.251,48.224236,16.350174
2020-05-22T00:00+00:00,9.8,6.843,48.224236,16.350174
2020-05-23T00:00+00:00,5.8,4.826,48.224236,16.350174
2020-05-24T00:00+00:00,10.5,5.951,48.224236,16.350174
2020-05-25T00:00+00:00,8.8,5.571,48.224236,16.350174
2020-05-26T00:00+00:00,5.0,5.256,48.224236,16.350174
2020-05-27T00:00+00:00,13.8,6.835,48.224236,16.350174
2020-05-28T00:00+00:00,4.5,4.589,48.224236,16.350174
2020-05-29T00:00+00:00,7.5,6.183,48.224236,16.350174
2020-05-30T00:00+00:00,5.5,5.438,48.224236,16.350174
2020-05-31T00:00+00:00,0.0,3.661,48.224236,16.350174
2020-06-01T00:00+00:00,13.3,6.836,48.224236,16.350174
2020-06-02T00:00+00:00,12.5,6.66,48.224236,16.350174
2020-06-03T00:00+00:00,8.8,5.895,48.224236,16.350174
2020-06-04T00:00+00:00,7.8,5.663,48.224236,16.350174
2020-06-05T00:00+00:00,5.0,4.087,48.224236,16.350174
2020-06-06T00:00+00:00,12.5,6.866,48.224236,16.350174
2020-06-07T00:00+00:00,10.3,6.139,48.224236,16.350174
2020-06-08T00:00+00:00,5.8,4.947,48.224236,16.350174
2020-06-09T00:00+00:00,9.8,7.002,48.224236,16.350174
2020-06-10T00:00+00:00,6.3,4.229,48.224236,16.350174
2020-06-11T00:00+00:00,12.5,6.26,48.224236,16.350174
2020-06-12T00:00+00:00,14.0,6.904,48.224236,16.350174
2020-06-13T00:00+00:00,14.0,6.914,48.224236,16.350174
2020-06-14T00:00+00:00,8.3,5.112,48.224236,16.350174
2020-06-15T00:00+00:00,11.0,5.556,48.224236,16.350174
2020-06-16T00:00+00:00,8.3,5.157,48.224236,16.350174
2020-06-17T00:00+00:00,10.8,5.869,48.224236,16.350174
2020-06-18T00:00+00:00,10.0,5.583,48.224236,16.350174
2020-06-19T00:00+00:00,12.0,6.133,48.224236,16.350174
2020-06-20T00:00+00:00,1.5,3.238,48.224236,16.350174
2020-06-21T00:00+00:00,3.3,3.435,48.224236,16.350174
2020-06-22T00:00+00:00,12.3,5.769,48.224236,16.350174
2020-06-23T00:00+00:00,14.0,7.125,48.224236,16.350174
2020-06-24T00:00+00:00,12.3,6.553,48.224236,16.350174
2020-06-25T00:00+00:00,5.8,4.219,48.224236,16.350174
2020-06-26T00:00+00:00,9.8,5.779,48.224236,16.350174
2020-06-27T00:00+00:00,11.5,6.229,48.224236,16.350174
2020-06-28T00:00+00:00,13.3,7.085,48.224236,16.350174
2020-06-29T00:00+00:00,4.8,3.9,48.224236,16.350174
2020-06-30T00:00+00:00,12.0,5.58,48.224236,16.350174
2020-07-01T00:00+00:00,10.5,5.59,48.224236,16.350174
2020-07-02T00:00+00:00,10.3,6.192,48.224236,16.350174
2020-07-03T00:00+00:00,6.5,4.565,48.224236,16.350174
2020-07-04T00:00+00:00,13.3,7.057,48.224236,16.350174
2020-07-05T00:00+00:00,13.5,6.48,48.224236,16.350174
2020-07-06T00:00+00:00,10.0,5.212,48.224236,16.350174
2020-07-07T00:00+00:00,13.8,6.868,48.224236,16.350174
2020-07-08T00:00+00:00,12.8,6.447,48.224236,16.350174
2020-07-09T00:00+00:00,6.5,3.985,48.224236,16.350174
2020-07-10T00:00+00:00,12.3,6.085,48.224236,16.350174
2020-07-11T00:00+00:00,13.0,7.137,48.224236,16.350174
2020-07-12T00:00+00:00,13.3,7.236,48.224236,16.350174
2020-07-13T00:00+00:00,9.8,5.18,48.224236,16.350174
2020-07-14T00:00+00:00,13.3,6.532,48.224236,16.350174
2020-07-15T00:00+00:00,12.0,6.295,48.224236,16.350174
2020-07-16T00:00+00:00,4.3,4.383,48.224236,16.350174
2020-07-17T00:00+00:00,8.8,5.823,48.224236,16.350174
2020-07-18T00:00+00:00,6.0,4.247,48.224236,16.350174
2020-07-19T00:00+00:00,12.3,5.216,48.224236,16.350174
2020-07-20T00:00+00:00,13.3,6.397,48.224236,16.350174
2020-07-21T00:00+00:00,12.3,6.551,48.224236,16.350174
2020-07-22T00:00+00:00,13.5,6.926,48.224236,16.350174
2020-07-23T00:00+00:00,12.8,6.322,48.224236,16.350174
2020-07-24T00:00+00:00,5.3,4.465,48.224236,16.350174
2020-07-25T00:00+00:00,6.5,4.421,48.224236,16.350174
2020-07-26T00:00+00:00,7.5,4.757,48.224236,16.350174
2020-07-27T00:00+00:00,13.0,6.844,48.224236,16.350174
2020-07-28T00:00+00:00,12.5,6.618,48.224236,16.350174
2020-07-29T00:00+00:00,11.3,6.498,48.224236,16.350174
2020-07-30T00:00+00:00,12.8,6.719,48.224236,16.350174
2020-07-31T00:00+00:00,12.8,6.953,48.224236,16.350174
2020-08-01T00:00+00:00,13.8,7.098,48.224236,16.350174
2020-08-02T00:00+00:00,8.0,5.44,48.224236,16.350174
2020-08-03T00:00+00:00,3.8,2.618,48.224236,16.350174
2020-08-04T00:00+00:00,9.5,4.178,48.224236,16.350174
2020-08-05T00:00+00:00,10.5,4.404,48.224236,16.350174
2020-08-06T00:00+00:00,13.0,6.203,48.224236,16.350174
2020-08-07T00:00+00:00,9.5,5.331,48.224236,16.350174
2020-08-08T00:00+00:00,13.3,6.567,48.224236,16.350174
2020-08-09T00:00+00:00,13.3,6.484,48.224236,16.350174
2020-08-10T00:00+00:00,13.3,6.637,48.224236,16.350174
2020-08-11T00:00+00:00,13.3,6.129,48.224236,16.350174
2020-08-12T00:00+00:00,12.5,6.375,48.224236,16.350174
2020-08-13T00:00+00:00,11.0,5.795,48.224236,16.350174
2020-08-14T00:00+00:00,6.5,3.935,48.224236,16.350174
2020-08-15T00:00+00:00,7.0,4.111,48.224236,16.350174
2020-08-16T00:00+00:00,10.3,5.211,48.224236,16.350174
2020-08-17T00:00+00:00,6.5,4.086,48.224236,16.350174
2020-08-18T00:00+00:00,6.8,4.047,48.224236,16.350174
2020-08-19T00:00+00:00,12.5,6.048,48.224236,16.350174
2020-08-20T00:00+00:00,12.8,6.245,48.224236,16.350174
2020-08-21T00:00+00:00,12.8,6.184,48.224236,16.350174
2020-08-22T00:00+00:00,7.8,4.742,48.224236,16.350174
2020-08-23T00:00+00:00,10.0,5.187,48.224236,16.350174
2020-08-24T00:00+00:00,4.3,3.259,48.224236,16.350174
2020-08-25T00:00+00:00,12.5,5.781,48.224236,16.350174
2020-08-26T00:00+00:00,8.0,4.907,48.224236,16.350174
2020-08-27T00:00+00:00,10.5,5.699,48.224236,16.350174
2020-08-28T00:00+00:00,11.0,5.639,48.224236,16.350174
2020-08-29T00:00+00:00,4.8,3.642,48.224236,16.350174
2020-08-30T00:00+00:00,4.0,2.534,48.224236,16.350174
2020-08-31T00:00+00:00,3.0,2.827,48.224236,16.350174
2020-09-01T00:00+00:00,4.0,2.675,48.224236,16.350174
2020-09-02T00:00+00:00,10.0,5.097,48.224236,16.350174
2020-09-03T00:00+00:00,11.5,5.252,48.224236,16.350174
2020-09-04T00:00+00:00,11.8,4.735,48.224236,16.350174
2020-09-05T00:00+00:00,11.8,5.28,48.224236,16.350174
2020-09-06T00:00+00:00,1.0,2.536,48.224236,16.350174
2020-09-07T00:00+00:00,4.3,3.488,48.224236,16.350174
2020-09-08T00:00+00:00,11.3,5.268,48.224236,16.350174
2020-09-09T00:00+00:00,11.8,5.139,48.224236,16.350174
2020-09-10T00:00+00:00,8.8,4.7,48.224236,16.350174
2020-09-11T00:00+00:00,10.0,4.798,48.224236,16.350174
2020-09-12T00:00+00:00,11.5,4.928,48.224236,16.350174
2020-09-13T00:00+00:00,11.0,5.007,48.224236,16.350174
2020-09-14T00:00+00:00,11.3,4.814,48.224236,16.350174
2020-09-15T00:00+00:00,11.5,4.741,48.224236,16.350174
2020-09-16T00:00+00:00,9.8,4.78,48.224236,16.350174
2020-09-17T00:00+00:00,8.0,3.875,48.224236,16.350174
2020-09-18T00:00+00:00,11.3,4.724,48.224236,16.350174
2020-09-19T00:00+00:00,10.3,4.364,48.224236,16.350174
2020-09-20T00:00+00:00,10.5,4.585,48.224236,16.350174
2020-09-21T00:00+00:00,10.8,4.412,48.224236,16.350174
2020-09-22T00:00+00:00,10.8,4.395,48.224236,16.350174
2020-09-23T00:00+00:00,7.5,3.852,48.224236,16.350174
2020-09-24T00:00+00:00,9.5,4.354,48.224236,16.350174
2020-09-25T00:00+00:00,1.8,1.934,48.224236,16.350174
2020-09-26T00:00+00:00,4.5,2.683,48.224236,16.350174
2020-09-27T00:00+00:00,10.3,4.132,48.224236,16.350174
2020-09-28T00:00+00:00,1.3,1.774,48.224236,16.350174
2020-09-29T00:00+00:00,2.0,2.563,48.224236,16.350174
2020-09-30T00:00+00:00,6.8,2.908,48.224236,16.350174
2020-10-01T00:00+00:00,6.3,3.137,48.224236,16.350174
2020-10-02T00:00+00:00,5.8,2.731,48.224236,16.350174
2020-10-03T00:00+00:00,5.5,2.791,48.224236,16.350174
2020-10-04T00:00+00:00,8.3,3.444,48.224236,16.350174
2020-10-05T00:00+00:00,1.5,1.807,48.224236,16.350174
2020-10-06T00:00+00:00,9.3,3.794,48.224236,16.350174
2020-10-07T00:00+00:00,1.5,1.997,48.224236,16.350174
2020-10-08T00:00+00:00,9.8,3.704,48.224236,16.350174
2020-10-09T00:00+00:00,6.8,3.329,48.224236,16.350174
2020-10-10T00:00+00:00,4.3,2.619,48.224236,16.350174
2020-10-11T00:00+00:00,2.0,1.921,48.224236,16.350174
2020-10-12T00:00+00:00,0.0,1.479,48.224236,16.350174
2020-10-13T00:00+00:00,0.0,1.153,48.224236,16.350174
2020-10-14T00:00+00:00,0.0,1.286,48.224236,16.350174
2020-10-15T00:00+00:00,0.8,1.873,48.224236,16.350174
2020-10-16T00:00+00:00,2.8,1.392,48.224236,16.350174
2020-10-17T00:00+00:00,3.3,1.999,48.224236,16.350174
2020-10-18T00:00+00:00,4.8,2.397,48.224236,16.350174
2020-10-19T00:00+00:00,1.3,1.881,48.224236,16.350174
2020-10-20T00:00+00:00,7.8,2.756,48.224236,16.350174
2020-10-21T00:00+00:00,5.5,2.169,48.224236,16.350174
2020-10-22T00:00+00:00,7.0,2.609,48.224236,16.350174
2020-10-23T00:00+00:00,4.0,1.826,48.224236,16.350174
2020-10-24T00:00+00:00,4.5,2.003,48.224236,16.350174
2020-10-25T00:00+00:00,8.8,2.76,48.224236,16.350174
2020-10-26T00:00+00:00,4.5,2.181,48.224236,16.350174
2020-10-27T00:00+00:00,4.5,1.542,48.224236,16.350174
2020-10-28T00:00+00:00,7.0,2.464,48.224236,16.350174
2020-10-29T00:00+00:00,0.5,1.049,48.224236,16.350174
2020-10-30T00:00+00:00,0.3,0.919,48.224236,16.350174
2020-10-31T00:00+00:00,5.0,1.516,48.224236,16.350174
2020-11-01T00:00+00:00,3.0,0.827,48.224236,16.350174
2020-11-02T00:00+00:00,5.8,1.233,48.224236,16.350174
2020-11-03T00:00+00:00,3.5,1.151,48.224236,16.350174
2020-11-04T00:00+00:00,0.0,0.706,48.224236,16.350174
2020-11-05T00:00+00:00,7.0,1.533,48.224236,16.350174
2020-11-06T00:00+00:00,9.3,2.424,48.224236,16.350174
2020-11-07T00:00+00:00,8.8,2.33,48.224236,16.350174
2020-11-08T00:00+00:00,7.0,0.758,48.224236,16.350174
2020-11-09T00:00+00:00,6.8,0.678,48.224236,16.350174
2020-11-10T00:00+00:00,6.3,0.763,48.224236,16.350174
2020-11-11T00:00+00:00,1.0,0.792,48.224236,16.350174
2020-11-12T00:00+00:00,5.3,1.098,48.224236,16.350174
2020-11-13T00:00+00:00,3.8,0.866,48.224236,16.350174
2020-11-14T00:00+00:00,2.3,0.602,48.224236,16.350174
2020-11-15T00:00+00:00,5.5,0.613,48.224236,16.350174
2020-11-16T00:00+00:00,0.5,0.587,48.224236,16.350174
2020-11-17T00:00+00:00,5.0,1.119,48.224236,16.350174
2020-11-18T00:00+00:00,8.8,1.819,48.224236,16.350174
2020-11-19T00:00+00:00,1.5,0.521,48.224236,16.350174
2020-11-20T00:00+00:00,5.0,1.121,48.224236,16.350174
2020-11-21T00:00+00:00,8.3,1.361,48.224236,16.350174
2020-11-22T00:00+00:00,7.3,1.706,48.224236,16.350174
2020-11-23T00:00+00:00,1.3,0.59,48.224236,16.350174
2020-11-24T00:00+00:00,6.8,1.473,48.224236,16.350174
2020-11-25T00:00+00:00,3.8,0.554,48.224236,16.350174
2020-11-26T00:00+00:00,2.3,0.59,48.224236,16.350174
2020-11-27T00:00+00:00,0.0,0.466,48.224236,16.350174
2020-11-28T00:00+00:00,6.8,1.364,48.224236,16.350174
2020-11-29T00:00+00:00,7.8,1.086,48.224236,16.350174
2020-11-30T00:00+00:00,4.0,1.069,48.224236,16.350174
2020-12-01T00:00+00:00,3.5,0.791,48.224236,16.350174
2020-12-02T00:00+00:00,3.5,1.066,48.224236,16.350174
2020-12-03T00:00+00:00,2.3,0.668,48.224236,16.350174
2020-12-04T00:00+00:00,2.0,0.721,48.224236,16.350174
2020-12-05T00:00+00:00,4.3,1.112,48.224236,16.350174
2020-12-06T00:00+00:00,2.5,0.809,48.224236,16.350174
2020-12-07T00:00+00:00,0.8,0.53,48.224236,16.350174
2020-12-08T00:00+00:00,4.3,0.962,48.224236,16.350174
2020-12-09T00:00+00:00,0.0,0.558,48.224236,16.350174
2020-12-10T00:00+00:00,0.0,0.433,48.224236,16.350174
2020-12-11T00:00+00:00,6.8,1.027,48.224236,16.350174
2020-12-12T00:00+00:00,2.5,0.629,48.224236,16.350174
2020-12-13T00:00+00:00,5.3,0.942,48.224236,16.350174
2020-12-14T00:00+00:00,4.8,0.908,48.224236,16.350174
2020-12-15T00:00+00:00,1.3,0.646,48.224236,16.350174
2020-12-16T00:00+00:00,0.3,0.463,48.224236,16.350174
2020-12-17T00:00+00:00,0.0,0.476,48.224236,16.350174
2020-12-18T00:00+00:00,5.3,1.153,48.224236,16.350174
2020-12-19T00:00+00:00,0.0,0.386,48.224236,16.350174
2020-12-20T00:00+00:00,0.0,0.423,48.224236,16.350174
2020-12-21T00:00+00:00,1.5,0.682,48.224236,16.350174
2020-12-22T00:00+00:00,2.8,0.769,48.224236,16.350174
2020-12-23T00:00+00:00,0.3,0.593,48.224236,16.350174
2020-12-24T00:00+00:00,0.0,0.595,48.224236,16.350174
2020-12-25T00:00+00:00,0.0,0.448,48.224236,16.350174
2020-12-26T00:00+00:00,3.8,0.942,48.224236,16.350174
2020-12-27T00:00+00:00,6.0,1.295,48.224236,16.350174
2020-12-28T00:00+00:00,0.0,0.5,48.224236,16.350174
2020-12-29T00:00+00:00,6.0,1.237,48.224236,16.350174
2020-12-30T00:00+00:00,0.5,0.634,48.224236,16.350174
2020-12-31T00:00+00:00,5.8,1.332,48.224236,16.350174
2021-01-01T00:00+00:00,0.0,0.462,48.224236,16.350174
2021-01-02T00:00+00:00,0.0,0.319,48.224236,16.350174
2021-01-03T00:00+00:00,2.8,0.671,48.224236,16.350174
2021-01-04T00:00+00:00,1.5,0.598,48.224236,16.350174
2021-01-05T00:00+00:00,7.3,1.25,48.224236,16.350174
2021-01-06T00:00+00:00,2.5,0.864,48.224236,16.350174
2021-01-07T00:00+00:00,2.0,0.812,48.224236,16.350174
2021-01-08T00:00+00:00,5.3,1.184,48.224236,16.350174
2021-01-09T00:00+00:00,3.5,1.037,48.224236,16.350174
2021-01-10T00:00+00:00,3.3,0.92,48.224236,16.350174
2021-01-11T00:00+00:00,1.0,0.856,48.224236,16.350174
2021-01-12T00:00+00:00,0.3,0.618,48.224236,16.350174
2021-01-13T00:00+00:00,5.3,1.287,48.224236,16.350174
2021-01-14T00:00+00:00,0.8,0.705,48.224236,16.350174
2021-01-15T00:00+00:00,0.3,0.803,48.224236,16.350174
2021-01-16T00:00+00:00,6.0,1.368,48.224236,16.350174
2021-01-17T00:00+00:00,0.5,0.874,48.224236,16.350174
2021-01-18T00:00+00:00,0.8,0.761,48.224236,16.350174
2021-01-19T00:00+00:00,0.0,0.8,48.224236,16.350174
2021-01-20T00:00+00:00,7.3,1.605,48.224236,16.350174
2021-01-21T00:00+00:00,2.3,0.98,48.224236,16.350174
2021-01-22T00:00+00:00,5.0,1.184,48.224236,16.350174
2021-01-23T00:00+00:00,0.8,0.73,48.224236,16.350174
2021-01-24T00:00+00:00,0.8,0.911,48.224236,16.350174
2021-01-25T00:00+00:00,4.8,1.523,48.224236,16.350174
2021-01-26T00:00+00:00,7.0,1.638,48.224236,16.350174
2021-01-27T00:00+00:00,5.0,1.381,48.224236,16.350174
2021-01-28T00:00+00:00,1.0,0.886,48.224236,16.350174
2021-01-29T00:00+00:00,0.0,0.634,48.224236,16.350174
2021-01-30T00:00+00:00,5.0,1.462,48.224236,16.350174
2021-01-31T00:00+00:00,5.8,1.609,48.224236,16.350174
2021-02-01T00:00+00:00,4.5,1.974,48.224236,16.350174
2021-02-02T00:00+00:00,2.5,1.656,48.224236,16.350174
2021-02-03T00:00+00:00,0.0,0.973,48.224236,16.350174
2021-02-04T00:00+00:00,7.0,2.234,48.224236,16.350174
2021-02-05T00:00+00:00,5.0,2.059,48.224236,16.350174
2021-02-06T00:00+00:00,2.5,1.207,48.224236,16.350174
2021-02-07T00:00+00:00,0.0,0.708,48.224236,16.350174
2021-02-08T00:00+00:00,0.0,1.384,48.224236,16.350174
2021-02-09T00:00+00:00,0.5,1.296,48.224236,16.350174
2021-02-10T00:00+00:00,0.5,1.322,48.224236,16.350174
2021-02-11T00:00+00:00,6.8,2.48,48.224236,16.350174
2021-02-12T00:00+00:00,7.3,2.512,48.224236,16.350174
2021-02-13T00:00+00:00,4.5,2.204,48.224236,16.350174
2021-02-14T00:00+00:00,8.8,2.69,48.224236,16.350174
2021-02-15T00:00+00:00,8.5,2.81,48.224236,16.350174
2021-02-16T00:00+00:00,3.8,2.221,48.224236,16.350174
2021-02-17T00:00+00:00,3.0,1.999,48.224236,16.350174
2021-02-18T00:00+00:00,7.0,2.781,48.224236,16.350174
2021-02-19T00:00+00:00,0.8,1.677,48.224236,16.350174
2021-02-20T00:00+00:00,6.5,2.765,48.224236,16.350174
2021-02-21T00:00+00:00,6.0,1.401,48.224236,16.350174
2021-02-22T00:00+00:00,6.8,1.729,48.224236,16.350174
2021-02-23T00:00+00:00,8.0,3.156,48.224236,16.350174
2021-02-24T00:00+00:00,9.8,3.362,48.224236,16.350174
2021-02-25T00:00+00:00,8.5,3.331,48.224236,16.350174
2021-02-26T00:00+00:00,9.5,3.428,48.224236,16.350174
2021-02-27T00:00+00:00,9.5,3.301,48.224236,16.350174
2021-02-28T00:00+00:00,7.8,2.96,48.224236,16.350174
2021-03-01T00:00+00:00,9.5,3.308,48.224236,16.350174
2021-03-02T00:00+00:00,8.3,2.938,48.224236,16.350174
2021-03-03T00:00+00:00,6.5,3.193,48.224236,16.350174
2021-03-04T00:00+00:00,0.5,1.942,48.224236,16.350174
2021-03-05T00:00+00:00,4.0,2.261,48.224236,16.350174
2021-03-06T00:00+00:00,9.8,3.466,48.224236,16.350174
2021-03-07T00:00+00:00,10.3,3.985,48.224236,16.350174
2021-03-08T00:00+00:00,10.0,3.77,48.224236,16.350174
2021-03-09T00:00+00:00,9.3,4.01,48.224236,16.350174
2021-03-10T00:00+00:00,8.5,3.711,48.224236,16.350174
2021-03-11T00:00+00:00,4.0,2.348,48.224236,16.350174
2021-03-12T00:00+00:00,9.8,3.869,48.224236,16.350174
2021-03-13T00:00+00:00,4.8,2.536,48.224236,16.350174
2021-03-14T00:00+00:00,0.0,1.517,48.224236,16.350174
2021-03-15T00:00+00:00,8.5,3.578,48.224236,16.350174
2021-03-16T00:00+00:00,6.0,3.543,48.224236,16.350174
2021-03-17T00:00+00:00,8.8,3.627,48.224236,16.350174
2021-03-18T00:00+00:00,9.0,3.798,48.224236,16.350174
2021-03-19T00:00+00:00,3.5,3.22,48.224236,16.350174
2021-03-20T00:00+00:00,9.0,3.513,48.224236,16.350174
2021-03-21T00:00+00:00,1.3,2.599,48.224236,16.350174
2021-03-22T00:00+00:00,7.0,3.864,48.224236,16.350174
2021-03-23T00:00+00:00,7.0,3.311,48.224236,16.350174
2021-03-24T00:00+00:00,11.0,4.752,48.224236,16.350174
2021-03-25T00:00+00:00,10.5,4.916,48.224236,16.350174
2021-03-26T00:00+00:00,11.3,4.986,48.224236,16.350174
2021-03-27T00:00+00:00,9.0,4.718,48.224236,16.350174
2021-03-28T00:00+00:00,11.0,4.766,48.224236,16.350174
2021-03-29T00:00+00:00,7.0,4.674,48.224236,16.350174
2021-03-30T00:00+00:00,11.0,5.357,48.224236,16.350174
2021-03-31T00:00+00:00,11.8,5.239,48.224236,16.350174
2021-04-01T00:00+00:00,9.8,5.494,48.224236,16.350174
2021-04-02T00:00+00:00,10.8,4.898,48.224236,16.350174
2021-04-03T00:00+00:00,8.0,4.716,48.224236,16.350174
2021-04-04T00:00+00:00,11.0,5.174,48.224236,16.350174
2021-04-05T00:00+00:00,9.5,5.572,48.224236,16.350174
2021-04-06T00:00+00:00,5.5,4.576,48.224236,16.350174
2021-04-07T00:00+00:00,7.3,4.536,48.224236,16.350174
2021-04-08T00:00+00:00,9.8,4.836,48.224236,16.350174
2021-04-09T00:00+00:00,11.3,6.182,48.224236,16.350174
2021-04-10T00:00+00:00,11.8,6.067,48.224236,16.350174
2021-04-11T00:00+00:00,5.0,4.582,48.224236,16.350174
2021-04-12T00:00+00:00,6.0,4.897,48.224236,16.350174
2021-04-13T00:00+00:00,0.0,2.642,48.224236,16.350174
2021-04-14T00:00+00:00,8.0,5.244,48.224236,16.350174
2021-04-15T00:00+00:00,0.8,3.49,48.224236,16.350174
2021-04-16T00:00+00:00,10.8,5.068,48.224236,16.350174
2021-04-17T00:00+00:00,10.5,4.729,48.224236,16.350174
2021-04-18T00:00+00:00,0.0,3.423,48.224236,16.350174
2021-04-19T00:00+00:00,7.3,4.833,48.224236,16.350174
2021-04-20T00:00+00:00,9.3,5.216,48.224236,16.350174
2021-04-21T00:00+00:00,11.8,5.986,48.224236,16.350174
2021-04-22T00:00+00:00,5.5,4.482,48.224236,16.350174
2021-04-23T00:00+00:00,12.5,6.15,48.224236,16.350174
2021-04-24T00:00+00:00,12.8,7.233,48.224236,16.350174
2021-04-25T00:00+00:00,12.8,6.224,48.224236,16.350174
2021-04-26T00:00+00:00,12.8,6.852,48.224236,16.350174
2021-04-27T00:00+00:00,11.3,6.759,48.224236,16.350174
2021-04-28T00:00+00:00,12.3,6.532,48.224236,16.350174
2021-04-29T00:00+00:00,10.3,5.886,48.224236,16.350174
2021-04-30T00:00+00:00,10.5,6.256,48.224236,16.350174
2021-05-01T00:00+00:00,9.8,6.867,48.224236,16.350174
2021-05-02T00:00+00:00,2.8,4.785,48.224236,16.350174
2021-05-03T00:00+00:00,11.8,6.591,48.224236,16.350174
2021-05-04T00:00+00:00,12.5,7.653,48.224236,16.350174
2021-05-05T00:00+00:00,5.5,5.525,48.224236,16.350174
2021-05-06T00:00+00:00,6.8,5.283,48.224236,16.350174
2021-05-07T00:00+00:00,2.0,4.228,48.224236,16.350174
2021-05-08T00:00+00:00,13.0,8.198,48.224236,16.350174
2021-05-09T00:00+00:00,12.8,7.2,48.224236,16.350174
2021-05-10T00:00+00:00,12.3,7.462,48.224236,16.350174
2021-05-11T00:00+00:00,13.5,7.604,48.224236,16.350174
2021-05-12T00:00+00:00,2.5,4.417,48.224236,16.350174
2021-05-13T00:00+00:00,0.8,3.01,48.224236,16.350174
2021-05-14T00:00+00:00,4.0,4.436,48.224236,16.350174
2021-05-15T00:00+00:00,5.3,5.269,48.224236,16.350174
2021-05-16T00:00+00:00,9.3,7.068,48.224236,16.350174
2021-05-17T00:00+00:00,0.0,2.935,48.224236,16.350174
2021-05-18T00:00+00:00,11.5,6.44,48.224236,16.350174
2021-05-19T00:00+00:00,0.0,3.491,48.224236,16.350174
2021-05-20T00:00+00:00,9.5,6.418,48.224236,16.350174
2021-05-21T00:00+00:00,7.5,5.913,48.224236,16.350174
2021-05-22T00:00+00:00,3.8,4.607,48.224236,16.350174
2021-05-23T00:00+00:00,3.3,4.204,48.224236,16.350174
2021-05-24T00:00+00:00,3.0,3.859,48.224236,16.350174
2021-05-25T00:00+00:00,0.0,4.108,48.224236,16.350174
